candidate_id	score	rank
CAND_0067561	36.2251	85210
CAND_0020811	36.2239	85211
CAND_0045707	36.2238	85212
CAND_0018364	36.2237	85213
CAND_0005741	36.2234	85214
CAND_0052392	36.2212	85215
CAND_0088741	36.2211	85216
CAND_0056102	36.2205	85217
CAND_0022651	36.2203	85218
CAND_0090089	36.2202	85219
CAND_0009509	36.22	85220
CAND_0071102	36.2199	85221
CAND_0008316	36.2193	85222
CAND_0070536	36.2183	85223
CAND_0096143	36.2178	85224
CAND_0097038	36.2176	85225
CAND_0052936	36.2173	85226
CAND_0050014	36.2169	85227
CAND_0064080	36.2166	85228
CAND_0052508	36.214	85229
CAND_0037330	36.2136	85230
CAND_0084736	36.2135	85231
CAND_0067577	36.2134	85232
CAND_0095838	36.2132	85233
CAND_0066976	36.2127	85234
CAND_0050939	36.2114	85235
CAND_0057237	36.2103	85236
CAND_0078048	36.21	85237
CAND_0092308	36.207	85238
CAND_0095835	36.2062	85239
CAND_0030991	36.2053	85240
CAND_0007449	36.2044	85241
CAND_0070356	36.2039	85242
CAND_0005798	36.203	85243
CAND_0078882	36.2023	85244
CAND_0051736	36.202	85245
CAND_0052673	36.2017	85246
CAND_0014601	36.2013	85247
CAND_0062944	36.2005	85248
CAND_0023639	36.1993	85249
CAND_0043850	36.1993	85250
CAND_0057956	36.1988	85251
CAND_0032955	36.1983	85252
CAND_0028357	36.198	85253
CAND_0048122	36.1978	85254
CAND_0025022	36.1975	85255
CAND_0051651	36.1973	85256
CAND_0024907	36.1972	85257
CAND_0086741	36.197	85258
CAND_0025062	36.1966	85259
CAND_0003164	36.1961	85260
CAND_0033041	36.1961	85261
CAND_0031494	36.1957	85262
CAND_0027763	36.1954	85263
CAND_0016745	36.1942	85264
CAND_0029630	36.1934	85265
CAND_0002712	36.1933	85266
CAND_0046048	36.1918	85267
CAND_0054089	36.1916	85268
CAND_0080616	36.1907	85269
CAND_0072514	36.1901	85270
CAND_0037912	36.1899	85271
CAND_0074101	36.1897	85272
CAND_0071499	36.1896	85273
CAND_0041068	36.1891	85274
CAND_0007943	36.189	85275
CAND_0055313	36.1885	85276
CAND_0024300	36.1879	85277
CAND_0045225	36.1877	85278
CAND_0050505	36.1875	85279
CAND_0059233	36.1858	85280
CAND_0049876	36.1847	85281
CAND_0096810	36.1842	85282
CAND_0009328	36.1837	85283
CAND_0044450	36.1836	85284
CAND_0045112	36.1827	85285
CAND_0090908	36.1826	85286
CAND_0049668	36.1823	85287
CAND_0010750	36.1821	85288
CAND_0076525	36.1819	85289
CAND_0040512	36.1816	85290
CAND_0042336	36.181	85291
CAND_0053147	36.1808	85292
CAND_0050035	36.1806	85293
CAND_0060272	36.1789	85294
CAND_0026180	36.1787	85295
CAND_0076426	36.1785	85296
CAND_0081074	36.1779	85297
CAND_0031671	36.1774	85298
CAND_0016947	36.1773	85299
CAND_0054196	36.1771	85300
CAND_0082170	36.177	85301
CAND_0002474	36.1766	85302
CAND_0008327	36.1766	85303
CAND_0055287	36.1765	85304
CAND_0000011	36.1764	85305
CAND_0050434	36.1757	85306
CAND_0049539	36.1751	85307
CAND_0061574	36.1742	85308
CAND_0077673	36.1738	85309
CAND_0055627	36.1738	85310
CAND_0056646	36.1733	85311
CAND_0011690	36.1733	85312
CAND_0055008	36.1727	85313
CAND_0035883	36.1714	85314
CAND_0068199	36.1703	85315
CAND_0033070	36.1674	85316
CAND_0002086	36.167	85317
CAND_0027860	36.1669	85318
CAND_0090047	36.1657	85319
CAND_0038707	36.165	85320
CAND_0013332	36.164	85321
CAND_0047867	36.1637	85322
CAND_0091147	36.1637	85323
CAND_0068058	36.1632	85324
CAND_0072925	36.1631	85325
CAND_0054416	36.1627	85326
CAND_0077480	36.1617	85327
CAND_0073688	36.1616	85328
CAND_0011221	36.1598	85329
CAND_0050844	36.1596	85330
CAND_0083715	36.1589	85331
CAND_0097764	36.1589	85332
CAND_0016359	36.1588	85333
CAND_0042360	36.1585	85334
CAND_0026763	36.1584	85335
CAND_0037625	36.1575	85336
CAND_0081565	36.157	85337
CAND_0079625	36.1559	85338
CAND_0013077	36.1554	85339
CAND_0047947	36.155	85340
CAND_0018073	36.1547	85341
CAND_0024403	36.154	85342
CAND_0059838	36.1535	85343
CAND_0008580	36.1531	85344
CAND_0084054	36.1531	85345
CAND_0058586	36.1507	85346
CAND_0036277	36.1506	85347
CAND_0073875	36.1501	85348
CAND_0002621	36.15	85349
CAND_0083184	36.1499	85350
CAND_0020121	36.1496	85351
CAND_0049283	36.1486	85352
CAND_0095290	36.1481	85353
CAND_0021485	36.1473	85354
CAND_0083724	36.1473	85355
CAND_0073861	36.1472	85356
CAND_0046015	36.1462	85357
CAND_0020365	36.1461	85358
CAND_0055723	36.1458	85359
CAND_0091009	36.145	85360
CAND_0091577	36.1446	85361
CAND_0007873	36.1439	85362
CAND_0002091	36.1436	85363
CAND_0032077	36.1431	85364
CAND_0095410	36.143	85365
CAND_0011658	36.1428	85366
CAND_0065131	36.1421	85367
CAND_0059684	36.1403	85368
CAND_0004002	36.1398	85369
CAND_0041511	36.1398	85370
CAND_0077549	36.1384	85371
CAND_0003822	36.1372	85372
CAND_0056599	36.1367	85373
CAND_0085850	36.1367	85374
CAND_0050307	36.1361	85375
CAND_0022587	36.1346	85376
CAND_0069229	36.1343	85377
CAND_0011282	36.1338	85378
CAND_0040908	36.1336	85379
CAND_0019781	36.132	85380
CAND_0024999	36.1313	85381
CAND_0087186	36.1305	85382
CAND_0058665	36.1302	85383
CAND_0072740	36.1281	85384
CAND_0000216	36.1278	85385
CAND_0061647	36.1271	85386
CAND_0037498	36.127	85387
CAND_0052065	36.1266	85388
CAND_0008628	36.1266	85389
CAND_0076704	36.1253	85390
CAND_0003412	36.1252	85391
CAND_0010281	36.1243	85392
CAND_0033813	36.124	85393
CAND_0078373	36.1239	85394
CAND_0074110	36.1225	85395
CAND_0067751	36.1213	85396
CAND_0099288	36.1211	85397
CAND_0045003	36.12	85398
CAND_0008557	36.1198	85399
CAND_0067820	36.1192	85400
CAND_0086385	36.1192	85401
CAND_0077583	36.119	85402
CAND_0083825	36.1182	85403
CAND_0014689	36.118	85404
CAND_0019283	36.1145	85405
CAND_0081115	36.1132	85406
CAND_0024507	36.113	85407
CAND_0068349	36.1111	85408
CAND_0012237	36.111	85409
CAND_0059833	36.1109	85410
CAND_0062699	36.1102	85411
CAND_0054860	36.1102	85412
CAND_0077596	36.1097	85413
CAND_0037396	36.1097	85414
CAND_0075337	36.1074	85415
CAND_0095031	36.1047	85416
CAND_0077537	36.1042	85417
CAND_0095767	36.1039	85418
CAND_0032201	36.1036	85419
CAND_0047042	36.1027	85420
CAND_0098968	36.101	85421
CAND_0023211	36.1002	85422
CAND_0054116	36.099	85423
CAND_0075897	36.0989	85424
CAND_0038562	36.0982	85425
CAND_0070663	36.098	85426
CAND_0098995	36.0978	85427
CAND_0030741	36.0965	85428
CAND_0001758	36.094	85429
CAND_0039693	36.0927	85430
CAND_0060675	36.0925	85431
CAND_0062866	36.0918	85432
CAND_0028749	36.0909	85433
CAND_0077465	36.0909	85434
CAND_0025735	36.0904	85435
CAND_0087432	36.0902	85436
CAND_0082202	36.0897	85437
CAND_0008480	36.0893	85438
CAND_0051377	36.0887	85439
CAND_0021085	36.0886	85440
CAND_0084060	36.0879	85441
CAND_0050424	36.0868	85442
CAND_0067717	36.0864	85443
CAND_0015655	36.0863	85444
CAND_0026856	36.0859	85445
CAND_0049295	36.0857	85446
CAND_0029189	36.0847	85447
CAND_0077857	36.0846	85448
CAND_0005702	36.0841	85449
CAND_0023374	36.0841	85450
CAND_0089154	36.0836	85451
CAND_0059655	36.0827	85452
CAND_0034187	36.0822	85453
CAND_0018601	36.0818	85454
CAND_0075036	36.0815	85455
CAND_0056338	36.0808	85456
CAND_0092032	36.0792	85457
CAND_0040859	36.0791	85458
CAND_0079348	36.079	85459
CAND_0020563	36.0789	85460
CAND_0064406	36.0775	85461
CAND_0051441	36.0773	85462
CAND_0039601	36.077	85463
CAND_0058367	36.0763	85464
CAND_0020973	36.0745	85465
CAND_0081713	36.0744	85466
CAND_0075322	36.0741	85467
CAND_0053725	36.073	85468
CAND_0092041	36.0726	85469
CAND_0033355	36.0719	85470
CAND_0036894	36.0719	85471
CAND_0045395	36.0708	85472
CAND_0069305	36.0699	85473
CAND_0008742	36.0691	85474
CAND_0036631	36.0669	85475
CAND_0072263	36.0659	85476
CAND_0027764	36.0651	85477
CAND_0035302	36.0648	85478
CAND_0047306	36.0647	85479
CAND_0028151	36.0643	85480
CAND_0087262	36.0632	85481
CAND_0065654	36.0628	85482
CAND_0044422	36.0607	85483
CAND_0016376	36.0604	85484
CAND_0087682	36.0588	85485
CAND_0012682	36.0584	85486
CAND_0083401	36.0581	85487
CAND_0071169	36.058	85488
CAND_0006705	36.0574	85489
CAND_0061910	36.0553	85490
CAND_0069740	36.0552	85491
CAND_0033337	36.0534	85492
CAND_0017229	36.0533	85493
CAND_0039143	36.053	85494
CAND_0097984	36.0524	85495
CAND_0098027	36.0518	85496
CAND_0036770	36.0512	85497
CAND_0094510	36.0499	85498
CAND_0098837	36.0498	85499
CAND_0091558	36.0487	85500
CAND_0085698	36.0483	85501
CAND_0061009	36.0482	85502
CAND_0095207	36.0482	85503
CAND_0022209	36.0479	85504
CAND_0015084	36.0448	85505
CAND_0094220	36.0441	85506
CAND_0038898	36.0438	85507
CAND_0066338	36.0423	85508
CAND_0047734	36.0422	85509
CAND_0047971	36.0415	85510
CAND_0082414	36.0414	85511
CAND_0063324	36.0414	85512
CAND_0061309	36.0411	85513
CAND_0050944	36.0409	85514
CAND_0066147	36.0406	85515
CAND_0093928	36.04	85516
CAND_0035956	36.04	85517
CAND_0020862	36.0366	85518
CAND_0083597	36.036	85519
CAND_0053567	36.0357	85520
CAND_0099426	36.0337	85521
CAND_0063883	36.0337	85522
CAND_0051781	36.0326	85523
CAND_0075955	36.0323	85524
CAND_0092221	36.0323	85525
CAND_0098568	36.032	85526
CAND_0061664	36.032	85527
CAND_0083933	36.0316	85528
CAND_0079873	36.0313	85529
CAND_0050502	36.0305	85530
CAND_0043401	36.0304	85531
CAND_0004256	36.0299	85532
CAND_0037760	36.0297	85533
CAND_0047742	36.0293	85534
CAND_0015203	36.0283	85535
CAND_0020125	36.0253	85536
CAND_0073373	36.0248	85537
CAND_0054137	36.0245	85538
CAND_0068611	36.0245	85539
CAND_0079490	36.0241	85540
CAND_0006186	36.0229	85541
CAND_0026742	36.0227	85542
CAND_0078999	36.0211	85543
CAND_0056575	36.0203	85544
CAND_0042404	36.0198	85545
CAND_0002055	36.0192	85546
CAND_0026651	36.0182	85547
CAND_0060721	36.0182	85548
CAND_0052073	36.0181	85549
CAND_0093536	36.0173	85550
CAND_0081705	36.0173	85551
CAND_0088393	36.0166	85552
CAND_0068618	36.0164	85553
CAND_0099240	36.0163	85554
CAND_0077993	36.0158	85555
CAND_0004681	36.0145	85556
CAND_0000390	36.0143	85557
CAND_0029984	36.0134	85558
CAND_0086693	36.0132	85559
CAND_0021488	36.0116	85560
CAND_0047511	36.0113	85561
CAND_0027955	36.0106	85562
CAND_0004763	36.0085	85563
CAND_0099656	36.0083	85564
CAND_0057375	36.008	85565
CAND_0076415	36.008	85566
CAND_0061603	36.0077	85567
CAND_0014672	36.0072	85568
CAND_0013658	36.0064	85569
CAND_0075853	36.0053	85570
CAND_0006242	36.0016	85571
CAND_0005824	35.9997	85572
CAND_0098985	35.9986	85573
CAND_0031073	35.9973	85574
CAND_0027830	35.9969	85575
CAND_0010707	35.9968	85576
CAND_0015219	35.9964	85577
CAND_0027907	35.9957	85578
CAND_0054344	35.9956	85579
CAND_0026301	35.9951	85580
CAND_0036700	35.9946	85581
CAND_0032695	35.9946	85582
CAND_0019593	35.994	85583
CAND_0022871	35.994	85584
CAND_0071162	35.9938	85585
CAND_0005790	35.9932	85586
CAND_0099659	35.9929	85587
CAND_0042830	35.9919	85588
CAND_0044555	35.9916	85589
CAND_0059260	35.9881	85590
CAND_0069351	35.9878	85591
CAND_0049282	35.9868	85592
CAND_0008789	35.9859	85593
CAND_0023650	35.9854	85594
CAND_0090476	35.9851	85595
CAND_0080180	35.9847	85596
CAND_0078799	35.9844	85597
CAND_0039932	35.9842	85598
CAND_0048705	35.9835	85599
CAND_0048678	35.9831	85600
CAND_0008745	35.9831	85601
CAND_0031945	35.9822	85602
CAND_0011193	35.9815	85603
CAND_0058140	35.9807	85604
CAND_0025133	35.9807	85605
CAND_0079357	35.9806	85606
CAND_0076067	35.9785	85607
CAND_0010777	35.9781	85608
CAND_0041881	35.9765	85609
CAND_0070514	35.9759	85610
CAND_0089182	35.9753	85611
CAND_0084932	35.9741	85612
CAND_0078719	35.9736	85613
CAND_0094944	35.9733	85614
CAND_0079087	35.9724	85615
CAND_0028394	35.972	85616
CAND_0078264	35.9711	85617
CAND_0083426	35.9701	85618
CAND_0037900	35.9694	85619
CAND_0008112	35.9688	85620
CAND_0047449	35.9677	85621
CAND_0014332	35.9665	85622
CAND_0098603	35.9665	85623
CAND_0075911	35.9661	85624
CAND_0049410	35.9643	85625
CAND_0089864	35.9638	85626
CAND_0067132	35.9632	85627
CAND_0049667	35.9628	85628
CAND_0026995	35.9621	85629
CAND_0035575	35.9616	85630
CAND_0074921	35.9605	85631
CAND_0071748	35.9605	85632
CAND_0080560	35.9597	85633
CAND_0069083	35.9594	85634
CAND_0090309	35.9592	85635
CAND_0086973	35.9589	85636
CAND_0072717	35.9574	85637
CAND_0078732	35.957	85638
CAND_0069250	35.9534	85639
CAND_0063743	35.953	85640
CAND_0066557	35.9529	85641
CAND_0074345	35.9524	85642
CAND_0079588	35.9523	85643
CAND_0031483	35.9521	85644
CAND_0039662	35.9518	85645
CAND_0031113	35.9509	85646
CAND_0004781	35.9503	85647
CAND_0057246	35.9499	85648
CAND_0011809	35.9498	85649
CAND_0052450	35.9487	85650
CAND_0065556	35.9479	85651
CAND_0012433	35.9461	85652
CAND_0019309	35.9445	85653
CAND_0085714	35.9433	85654
CAND_0098274	35.9432	85655
CAND_0024586	35.9431	85656
CAND_0005787	35.943	85657
CAND_0021468	35.9425	85658
CAND_0076856	35.9417	85659
CAND_0036189	35.9411	85660
CAND_0094612	35.94	85661
CAND_0004546	35.9395	85662
CAND_0007515	35.9393	85663
CAND_0002660	35.939	85664
CAND_0044884	35.9376	85665
CAND_0020149	35.9374	85666
CAND_0020086	35.9373	85667
CAND_0081991	35.9369	85668
CAND_0034814	35.9365	85669
CAND_0065004	35.9362	85670
CAND_0064731	35.9359	85671
CAND_0055375	35.9356	85672
CAND_0027845	35.9351	85673
CAND_0085402	35.9346	85674
CAND_0056518	35.9346	85675
CAND_0083578	35.934	85676
CAND_0072822	35.934	85677
CAND_0083148	35.9338	85678
CAND_0047174	35.9334	85679
CAND_0025599	35.9333	85680
CAND_0056683	35.9327	85681
CAND_0099257	35.9293	85682
CAND_0013188	35.9272	85683
CAND_0006503	35.9265	85684
CAND_0078387	35.9258	85685
CAND_0059334	35.9245	85686
CAND_0007100	35.9239	85687
CAND_0059338	35.9228	85688
CAND_0067384	35.9214	85689
CAND_0015923	35.9212	85690
CAND_0071774	35.9211	85691
CAND_0071362	35.921	85692
CAND_0071497	35.9209	85693
CAND_0007998	35.9205	85694
CAND_0066310	35.9197	85695
CAND_0081862	35.9186	85696
CAND_0011773	35.9183	85697
CAND_0014755	35.9183	85698
CAND_0063445	35.9173	85699
CAND_0009125	35.9169	85700
CAND_0059808	35.9167	85701
CAND_0098149	35.9166	85702
CAND_0042620	35.9155	85703
CAND_0007594	35.9155	85704
CAND_0039076	35.9154	85705
CAND_0029108	35.9153	85706
CAND_0016123	35.9142	85707
CAND_0061147	35.9137	85708
CAND_0021625	35.9131	85709
CAND_0030913	35.9122	85710
CAND_0059801	35.9122	85711
CAND_0088620	35.9115	85712
CAND_0015854	35.9108	85713
CAND_0071684	35.9107	85714
CAND_0014591	35.9105	85715
CAND_0098598	35.9089	85716
CAND_0051305	35.9086	85717
CAND_0081572	35.9067	85718
CAND_0090341	35.9065	85719
CAND_0074282	35.9063	85720
CAND_0017886	35.9061	85721
CAND_0099074	35.9058	85722
CAND_0039973	35.9044	85723
CAND_0029453	35.9042	85724
CAND_0079320	35.9031	85725
CAND_0062152	35.9026	85726
CAND_0098815	35.9024	85727
CAND_0085046	35.9017	85728
CAND_0053662	35.9013	85729
CAND_0086547	35.9011	85730
CAND_0039305	35.9001	85731
CAND_0021962	35.8997	85732
CAND_0036654	35.8996	85733
CAND_0046488	35.8975	85734
CAND_0012857	35.8975	85735
CAND_0064798	35.8972	85736
CAND_0072322	35.8967	85737
CAND_0004273	35.8958	85738
CAND_0000641	35.8958	85739
CAND_0048216	35.8958	85740
CAND_0080517	35.8956	85741
CAND_0052970	35.8951	85742
CAND_0089458	35.8947	85743
CAND_0078848	35.894	85744
CAND_0045622	35.8938	85745
CAND_0058406	35.8934	85746
CAND_0048060	35.8927	85747
CAND_0072960	35.8925	85748
CAND_0079101	35.8919	85749
CAND_0090931	35.8916	85750
CAND_0041806	35.8884	85751
CAND_0021293	35.8882	85752
CAND_0037634	35.8882	85753
CAND_0031071	35.8864	85754
CAND_0074238	35.886	85755
CAND_0056076	35.8857	85756
CAND_0073510	35.8855	85757
CAND_0027491	35.8842	85758
CAND_0095690	35.8832	85759
CAND_0001299	35.8829	85760
CAND_0039896	35.8826	85761
CAND_0093580	35.8823	85762
CAND_0017405	35.8822	85763
CAND_0037016	35.8821	85764
CAND_0086157	35.882	85765
CAND_0021761	35.882	85766
CAND_0022835	35.8818	85767
CAND_0001651	35.8817	85768
CAND_0057720	35.8804	85769
CAND_0030502	35.8804	85770
CAND_0039278	35.8803	85771
CAND_0006702	35.8803	85772
CAND_0027660	35.8794	85773
CAND_0004221	35.8793	85774
CAND_0030659	35.8789	85775
CAND_0020046	35.8787	85776
CAND_0001255	35.8786	85777
CAND_0058543	35.8773	85778
CAND_0097318	35.8754	85779
CAND_0075241	35.8731	85780
CAND_0013730	35.8728	85781
CAND_0025530	35.8719	85782
CAND_0013314	35.8712	85783
CAND_0076501	35.8708	85784
CAND_0076877	35.8704	85785
CAND_0082639	35.8697	85786
CAND_0003814	35.8689	85787
CAND_0080114	35.8683	85788
CAND_0018176	35.8672	85789
CAND_0015173	35.867	85790
CAND_0099136	35.8663	85791
CAND_0051169	35.8653	85792
CAND_0016923	35.8642	85793
CAND_0078936	35.8629	85794
CAND_0055834	35.8602	85795
CAND_0070686	35.8591	85796
CAND_0091090	35.8591	85797
CAND_0017138	35.8588	85798
CAND_0018679	35.8584	85799
CAND_0050504	35.8581	85800
CAND_0058764	35.858	85801
CAND_0046407	35.8578	85802
CAND_0005428	35.8576	85803
CAND_0034439	35.8573	85804
CAND_0074770	35.8558	85805
CAND_0043827	35.8557	85806
CAND_0028976	35.8537	85807
CAND_0093457	35.8527	85808
CAND_0025480	35.8526	85809
CAND_0030300	35.8523	85810
CAND_0088002	35.852	85811
CAND_0046163	35.8506	85812
CAND_0040928	35.8498	85813
CAND_0038613	35.8489	85814
CAND_0078747	35.8487	85815
CAND_0042020	35.8481	85816
CAND_0062722	35.8476	85817
CAND_0051359	35.8463	85818
CAND_0038337	35.8455	85819
CAND_0012892	35.8453	85820
CAND_0051979	35.8451	85821
CAND_0028455	35.8446	85822
CAND_0058673	35.8432	85823
CAND_0090903	35.8429	85824
CAND_0090207	35.8424	85825
CAND_0094911	35.8416	85826
CAND_0075135	35.8403	85827
CAND_0028674	35.8402	85828
CAND_0091572	35.8402	85829
CAND_0057592	35.8394	85830
CAND_0002047	35.8392	85831
CAND_0031282	35.8382	85832
CAND_0026448	35.8379	85833
CAND_0023127	35.8379	85834
CAND_0090187	35.8372	85835
CAND_0026021	35.8367	85836
CAND_0062708	35.8363	85837
CAND_0003956	35.8345	85838
CAND_0013029	35.8326	85839
CAND_0065369	35.8308	85840
CAND_0057555	35.8301	85841
CAND_0006358	35.8297	85842
CAND_0085144	35.8296	85843
CAND_0061831	35.829	85844
CAND_0033430	35.8285	85845
CAND_0000136	35.8283	85846
CAND_0027334	35.8282	85847
CAND_0076151	35.828	85848
CAND_0095308	35.8278	85849
CAND_0002517	35.8244	85850
CAND_0066247	35.8236	85851
CAND_0049558	35.8232	85852
CAND_0034563	35.8217	85853
CAND_0010240	35.821	85854
CAND_0054988	35.8206	85855
CAND_0005257	35.8189	85856
CAND_0037895	35.8189	85857
CAND_0052189	35.8188	85858
CAND_0092717	35.8186	85859
CAND_0002223	35.8185	85860
CAND_0050377	35.8177	85861
CAND_0035977	35.8167	85862
CAND_0023634	35.816	85863
CAND_0029128	35.8144	85864
CAND_0019059	35.8143	85865
CAND_0058888	35.814	85866
CAND_0052068	35.8131	85867
CAND_0087531	35.8122	85868
CAND_0072120	35.8118	85869
CAND_0095208	35.8117	85870
CAND_0054642	35.8116	85871
CAND_0071151	35.8112	85872
CAND_0092616	35.8101	85873
CAND_0022187	35.8099	85874
CAND_0031736	35.8098	85875
CAND_0037497	35.809	85876
CAND_0074585	35.8084	85877
CAND_0017411	35.8074	85878
CAND_0030493	35.8058	85879
CAND_0014939	35.8054	85880
CAND_0015837	35.8051	85881
CAND_0059349	35.8047	85882
CAND_0054297	35.8044	85883
CAND_0095121	35.8038	85884
CAND_0056634	35.8025	85885
CAND_0089691	35.8022	85886
CAND_0020677	35.8009	85887
CAND_0025437	35.8008	85888
CAND_0051939	35.8005	85889
CAND_0096947	35.7982	85890
CAND_0005449	35.7978	85891
CAND_0060176	35.7977	85892
CAND_0040950	35.7959	85893
CAND_0040490	35.7947	85894
CAND_0045067	35.7945	85895
CAND_0040748	35.7944	85896
CAND_0086883	35.7931	85897
CAND_0016293	35.7916	85898
CAND_0026431	35.7903	85899
CAND_0038008	35.7895	85900
CAND_0096283	35.7887	85901
CAND_0043549	35.7885	85902
CAND_0044208	35.7874	85903
CAND_0076439	35.7871	85904
CAND_0094367	35.7871	85905
CAND_0044919	35.787	85906
CAND_0078903	35.7869	85907
CAND_0017783	35.7865	85908
CAND_0053431	35.7865	85909
CAND_0009672	35.7855	85910
CAND_0007144	35.7852	85911
CAND_0087301	35.7829	85912
CAND_0088147	35.7827	85913
CAND_0027831	35.7811	85914
CAND_0005272	35.7808	85915
CAND_0006407	35.7805	85916
CAND_0062538	35.7803	85917
CAND_0091434	35.7801	85918
CAND_0081062	35.7792	85919
CAND_0044630	35.778	85920
CAND_0095183	35.7778	85921
CAND_0065124	35.7777	85922
CAND_0017713	35.7771	85923
CAND_0063856	35.7756	85924
CAND_0031574	35.7747	85925
CAND_0058452	35.7727	85926
CAND_0036687	35.7725	85927
CAND_0061606	35.7723	85928
CAND_0033217	35.7721	85929
CAND_0001886	35.7712	85930
CAND_0002499	35.7689	85931
CAND_0075741	35.7677	85932
CAND_0016879	35.7676	85933
CAND_0007083	35.7666	85934
CAND_0065885	35.7661	85935
CAND_0028039	35.7657	85936
CAND_0057816	35.7653	85937
CAND_0057967	35.7643	85938
CAND_0081435	35.7638	85939
CAND_0070694	35.7637	85940
CAND_0052702	35.7627	85941
CAND_0013509	35.7619	85942
CAND_0016377	35.7605	85943
CAND_0051003	35.7595	85944
CAND_0051810	35.7573	85945
CAND_0059535	35.7565	85946
CAND_0071016	35.756	85947
CAND_0044251	35.7559	85948
CAND_0045481	35.7552	85949
CAND_0002792	35.7549	85950
CAND_0077389	35.7545	85951
CAND_0087332	35.7537	85952
CAND_0074397	35.753	85953
CAND_0088684	35.753	85954
CAND_0072522	35.7523	85955
CAND_0051703	35.7523	85956
CAND_0078235	35.7515	85957
CAND_0064580	35.75	85958
CAND_0023693	35.7494	85959
CAND_0052537	35.7493	85960
CAND_0012305	35.7493	85961
CAND_0013817	35.7492	85962
CAND_0066842	35.7471	85963
CAND_0069716	35.7466	85964
CAND_0038095	35.7461	85965
CAND_0037822	35.7456	85966
CAND_0027615	35.7445	85967
CAND_0071382	35.7441	85968
CAND_0019130	35.7426	85969
CAND_0004299	35.7421	85970
CAND_0052348	35.742	85971
CAND_0098368	35.7419	85972
CAND_0065288	35.7416	85973
CAND_0030102	35.7412	85974
CAND_0087260	35.7408	85975
CAND_0030478	35.7394	85976
CAND_0041933	35.7376	85977
CAND_0095418	35.7356	85978
CAND_0034832	35.7342	85979
CAND_0092305	35.7341	85980
CAND_0006370	35.7335	85981
CAND_0022427	35.7331	85982
CAND_0064172	35.7314	85983
CAND_0021520	35.7311	85984
CAND_0031127	35.7296	85985
CAND_0078173	35.7289	85986
CAND_0086818	35.7288	85987
CAND_0081691	35.7282	85988
CAND_0074160	35.7281	85989
CAND_0052133	35.7233	85990
CAND_0057818	35.7211	85991
CAND_0019979	35.721	85992
CAND_0055533	35.721	85993
CAND_0087448	35.7202	85994
CAND_0023858	35.7198	85995
CAND_0022882	35.7192	85996
CAND_0057876	35.7192	85997
CAND_0030818	35.7184	85998
CAND_0017059	35.7177	85999
CAND_0062412	35.7173	86000
CAND_0075148	35.7167	86001
CAND_0064083	35.7167	86002
CAND_0060868	35.7159	86003
CAND_0006510	35.7137	86004
CAND_0024627	35.7135	86005
CAND_0097259	35.7133	86006
CAND_0096570	35.7131	86007
CAND_0020745	35.7123	86008
CAND_0079828	35.7122	86009
CAND_0022812	35.7117	86010
CAND_0056045	35.7114	86011
CAND_0076834	35.7109	86012
CAND_0027897	35.7109	86013
CAND_0058444	35.7105	86014
CAND_0024779	35.7098	86015
CAND_0010465	35.7097	86016
CAND_0020142	35.7096	86017
CAND_0014117	35.7095	86018
CAND_0044855	35.7084	86019
CAND_0036296	35.7084	86020
CAND_0084196	35.7082	86021
CAND_0071305	35.7081	86022
CAND_0008395	35.7071	86023
CAND_0058023	35.7068	86024
CAND_0044002	35.7068	86025
CAND_0059246	35.7056	86026
CAND_0095857	35.7042	86027
CAND_0093211	35.704	86028
CAND_0088585	35.7039	86029
CAND_0008788	35.7035	86030
CAND_0093460	35.7033	86031
CAND_0078125	35.7032	86032
CAND_0097805	35.7027	86033
CAND_0066657	35.7013	86034
CAND_0009995	35.6999	86035
CAND_0010007	35.6992	86036
CAND_0001327	35.6989	86037
CAND_0047061	35.6982	86038
CAND_0011971	35.6979	86039
CAND_0076813	35.697	86040
CAND_0049258	35.696	86041
CAND_0068086	35.696	86042
CAND_0022136	35.696	86043
CAND_0008785	35.6953	86044
CAND_0069059	35.695	86045
CAND_0093446	35.6942	86046
CAND_0004423	35.6939	86047
CAND_0028978	35.6927	86048
CAND_0039317	35.6919	86049
CAND_0069736	35.691	86050
CAND_0097579	35.6899	86051
CAND_0017584	35.6869	86052
CAND_0007417	35.6857	86053
CAND_0070823	35.6856	86054
CAND_0009905	35.6854	86055
CAND_0043170	35.6819	86056
CAND_0014391	35.6818	86057
CAND_0082092	35.6815	86058
CAND_0013548	35.6811	86059
CAND_0003963	35.6809	86060
CAND_0038811	35.6807	86061
CAND_0000631	35.6804	86062
CAND_0026512	35.6787	86063
CAND_0002454	35.6784	86064
CAND_0003699	35.6775	86065
CAND_0099038	35.6773	86066
CAND_0039175	35.6766	86067
CAND_0071617	35.6766	86068
CAND_0036517	35.6765	86069
CAND_0095294	35.676	86070
CAND_0013433	35.6749	86071
CAND_0042858	35.6748	86072
CAND_0012326	35.6746	86073
CAND_0027110	35.6743	86074
CAND_0081515	35.6736	86075
CAND_0063876	35.6734	86076
CAND_0062279	35.6731	86077
CAND_0078895	35.673	86078
CAND_0063566	35.6728	86079
CAND_0016161	35.6724	86080
CAND_0082649	35.6718	86081
CAND_0033759	35.6717	86082
CAND_0098579	35.6716	86083
CAND_0023793	35.671	86084
CAND_0053025	35.6708	86085
CAND_0088213	35.6708	86086
CAND_0034474	35.6707	86087
CAND_0012194	35.6707	86088
